timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
22.00;247.096732;11;:7037154502_10_0;0.100000;0.000000;3.320729;DEFAULT_VEHTYPE;9.231020;45.476928
22.00;359.027519;12;:4321237112_0_0;3.230359;0.000000;0.112368;DEFAULT_VEHTYPE;9.230011;45.479190
22.00;359.181786;13;264485079#2_0;82.830964;0.000000;9.265651;DEFAULT_VEHTYPE;9.234360;45.478397
22.00;359.181786;14;264485079#2_0;50.519425;0.000000;12.575078;DEFAULT_VEHTYPE;9.234365;45.478107
22.00;269.430339;15;-60361104#6_0;57.513872;0.000000;12.369340;DEFAULT_VEHTYPE;9.233492;45.476956
22.00;179.471662;16;-264479892#1_0;46.194929;0.000000;11.006691;DEFAULT_VEHTYPE;9.234312;45.479017
22.00;89.430440;17;60361104#5_0;40.159354;0.000000;11.688086;DEFAULT_VEHTYPE;9.232923;45.476924
22.00;269.433473;18;-60361104#3_0;27.693829;0.000000;8.613612;DEFAULT_VEHTYPE;9.231863;45.476948
22.00;359.217085;2;264485089_0;171.565263;0.000000;13.800296;DEFAULT_VEHTYPE;9.234393;45.475857
22.00;89.660807;20;329092952_0;10.893589;0.000000;4.079904;DEFAULT_VEHTYPE;9.227178;45.479234
22.00;359.320367;21;19786541#0_0;7.219804;0.000000;2.119804;DEFAULT_VEHTYPE;9.230086;45.474541
22.00;89.177271;22;59060515#0_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.226649;45.476883
22.00;179.060376;3;-211138994#0_0;4.345775;0.000000;7.333258;DEFAULT_VEHTYPE;9.229971;45.479122
22.00;359.217085;4;264485089_0;135.253927;0.000000;14.233095;DEFAULT_VEHTYPE;9.234398;45.475530
22.00;358.983970;5;:249177474_5_0;1.991476;0.000000;10.615606;DEFAULT_VEHTYPE;9.230024;45.478502
22.00;204.957290;6;:205748236_12_0;5.362096;0.000000;6.729632;DEFAULT_VEHTYPE;9.229985;45.476947
22.00;178.954203;7;-263965140#3_0;11.111730;0.000000;5.395326;DEFAULT_VEHTYPE;9.229985;45.478383
22.00;269.428140;8;-60361104#2_0;52.054412;0.000000;11.078463;DEFAULT_VEHTYPE;9.230254;45.476940
22.00;359.426270;9;264485089_0;71.804016;0.000000;10.924844;DEFAULT_VEHTYPE;9.234401;45.474959
23.00;359.185884;0;264485089_0;275.894088;0.000000;14.521809;DEFAULT_VEHTYPE;9.234379;45.476796
23.00;359.207076;1;264485089_0;207.909329;0.000000;12.185599;DEFAULT_VEHTYPE;9.234388;45.476184
23.00;89.660807;10;329092952_0;186.867459;0.000000;21.104433;DEFAULT_VEHTYPE;9.229429;45.479239
23.00;160.178374;11;60361104#3_0;0.714379;0.000000;2.954379;DEFAULT_VEHTYPE;9.231049;45.476915
23.00;359.027457;12;:4321237112_0_0;3.235200;0.000000;0.004841;DEFAULT_VEHTYPE;9.230011;45.479190
23.00;359.181786;13;264485079#2_0;87.910631;0.000000;5.079667;DEFAULT_VEHTYPE;9.234360;45.478443
23.00;359.181786;14;264485079#2_0;63.013006;0.000000;12.493581;DEFAULT_VEHTYPE;9.234363;45.478219
23.00;269.430339;15;-60361104#6_0;69.385565;0.000000;11.871693;DEFAULT_VEHTYPE;9.233340;45.476955
23.00;179.471662;16;-264479892#1_0;57.864356;0.000000;11.669427;DEFAULT_VEHTYPE;9.234313;45.478912
23.00;89.430440;17;60361104#5_0;51.017385;0.000000;10.858032;DEFAULT_VEHTYPE;9.233062;45.476925
23.00;269.433473;18;-60361104#3_0;38.678061;0.000000;10.984232;DEFAULT_VEHTYPE;9.231722;45.476947
23.00;178.954203;19;-263965140#3_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.229984;45.478438
23.00;359.419141;2;264485089_0;184.301497;0.000000;12.736234;DEFAULT_VEHTYPE;9.234391;45.475972
23.00;89.660807;20;329092952_0;16.838225;0.000000;5.944636;DEFAULT_VEHTYPE;9.227254;45.479234
23.00;359.297881;21;19786541#0_0;11.771408;0.000000;4.551604;DEFAULT_VEHTYPE;9.230086;45.474581
23.00;89.177271;22;59060515#0_0;7.348031;0.000000;2.248031;DEFAULT_VEHTYPE;9.226678;45.476883
23.00;179.068729;3;-211138994#0_0;13.699258;0.000000;9.353483;DEFAULT_VEHTYPE;9.229973;45.479038
23.00;359.217085;4;264485089_0;149.491838;0.000000;14.237911;DEFAULT_VEHTYPE;9.234396;45.475658
23.00;359.053635;5;211138994#0_0;3.100298;0.000000;11.148822;DEFAULT_VEHTYPE;9.230022;45.478602
23.00;263.690933;6;-59060515#2_0;2.280524;0.000000;5.948428;DEFAULT_VEHTYPE;9.229912;45.476938
23.00;178.954203;7;-263965140#3_0;18.796433;0.000000;7.684703;DEFAULT_VEHTYPE;9.229987;45.478314
23.00;269.379898;8;:1492437129_0_0;2.952875;0.000000;6.578463;DEFAULT_VEHTYPE;9.230171;45.476939
23.00;359.426270;9;264485089_0;83.638169;0.000000;11.834153;DEFAULT_VEHTYPE;9.234400;45.475065
24.00;359.664464;0;:2701614261_3_0;4.852419;0.000000;14.348331;DEFAULT_VEHTYPE;9.234377;45.476925
24.00;359.207076;1;264485089_0;220.745392;0.000000;12.836062;DEFAULT_VEHTYPE;9.234387;45.476300
24.00;89.660807;10;329092952_0;203.471892;0.000000;16.604433;DEFAULT_VEHTYPE;9.229642;45.479239
24.00;89.433473;11;60361104#3_0;5.793237;0.000000;5.078858;DEFAULT_VEHTYPE;9.231114;45.476915
24.00;359.027412;12;:4321237112_0_0;3.238752;0.000000;0.003552;DEFAULT_VEHTYPE;9.230011;45.479190
24.00;336.745746;13;:1826567838_4_0;0.100000;0.000000;3.649369;DEFAULT_VEHTYPE;9.234338;45.478468
24.00;359.181786;14;264485079#2_0;72.263709;0.000000;9.250703;DEFAULT_VEHTYPE;9.234362;45.478302
24.00;179.474943;16;-264479892#1_0;69.015514;0.000000;11.151158;DEFAULT_VEHTYPE;9.234314;45.478811
24.00;89.430440;17;60361104#5_0;57.375417;0.000000;6.358032;DEFAULT_VEHTYPE;9.233143;45.476925
24.00;269.433473;18;-60361104#3_0;50.834610;0.000000;12.156549;DEFAULT_VEHTYPE;9.231567;45.476946
24.00;178.954203;19;-263965140#3_0;7.541874;0.000000;2.441874;DEFAULT_VEHTYPE;9.229985;45.478416
24.00;359.367361;2;264485089_0;196.705390;0.000000;12.403893;DEFAULT_VEHTYPE;9.234390;45.476083
24.00;89.660807;20;329092952_0;24.163631;0.000000;7.325407;DEFAULT_VEHTYPE;9.227348;45.479234
24.00;359.286713;21;19786541#0_0;18.149148;0.000000;6.377740;DEFAULT_VEHTYPE;9.230085;45.474639
24.00;89.201791;22;59060515#0_0;12.071894;0.000000;4.723863;DEFAULT_VEHTYPE;9.226739;45.476884
24.00;269.430339;24;-60361104#6_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.234163;45.476959
24.00;179.068729;3;-211138994#0_0;24.885681;0.000000;11.186423;DEFAULT_VEHTYPE;9.229974;45.478937
24.00;359.217085;4;264485089_0;163.401302;0.000000;13.909464;DEFAULT_VEHTYPE;9.234394;45.475783
24.00;359.068729;5;211138994#0_0;14.305319;0.000000;11.205021;DEFAULT_VEHTYPE;9.230020;45.478703
24.00;269.129930;6;-59060515#0_0;0.639256;0.000000;7.628733;DEFAULT_VEHTYPE;9.229817;45.476937
24.00;178.954203;7;-263965140#3_0;28.954717;0.000000;10.158285;DEFAULT_VEHTYPE;9.229989;45.478223
24.00;273.710242;8;:205748236_0_0;2.509388;0.000000;6.026513;DEFAULT_VEHTYPE;9.230094;45.476942
24.00;359.741021;9;264485089_0;95.311967;0.000000;11.673798;DEFAULT_VEHTYPE;9.234400;45.475171
25.00;0.138567;0;264485075_0;4.688761;0.000000;14.116342;DEFAULT_VEHTYPE;9.234377;45.477052
25.00;359.207076;1;264485089_0;233.426735;0.000000;12.681343;DEFAULT_VEHTYPE;9.234385;45.476414
25.00;89.660807;10;329092952_0;215.690946;0.000000;12.219054;DEFAULT_VEHTYPE;9.229798;45.479240
25.00;89.433473;11;60361104#3_0;13.428660;0.000000;7.635423;DEFAULT_VEHTYPE;9.231212;45.476916
25.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000171;DEFAULT_VEHTYPE;9.230011;45.479190
25.00;232.089652;13;-264485079#2_0;1.251465;0.000000;3.491465;DEFAULT_VEHTYPE;9.234319;45.478442
25.00;359.181786;14;264485079#2_0;79.216214;0.000000;6.952505;DEFAULT_VEHTYPE;9.234361;45.478365
25.00;179.474943;16;-264479892#1_0;81.211683;0.000000;12.196169;DEFAULT_VEHTYPE;9.234315;45.478701
25.00;79.717879;17;:5912626798_8_0;1.461465;0.000000;3.436048;DEFAULT_VEHTYPE;9.233184;45.476933
25.00;269.433473;18;-60361104#3_0;63.512633;0.000000;12.678024;DEFAULT_VEHTYPE;9.231405;45.476946
25.00;178.954203;19;-263965140#3_0;12.387911;0.000000;4.846037;DEFAULT_VEHTYPE;9.229986;45.478372
25.00;359.207076;2;264485089_0;210.013241;0.000000;13.307851;DEFAULT_VEHTYPE;9.234388;45.476203
25.00;89.660807;20;329092952_0;33.475530;0.000000;9.311898;DEFAULT_VEHTYPE;9.227467;45.479235
25.00;359.286713;21;19786541#0_0;26.637077;0.000000;8.487929;DEFAULT_VEHTYPE;9.230084;45.474715
25.00;89.205065;22;59060515#0_0;18.131302;0.000000;6.059409;DEFAULT_VEHTYPE;9.226816;45.476885
25.00;269.430339;24;-60361104#6_0;7.294492;0.000000;2.194492;DEFAULT_VEHTYPE;9.234134;45.476959
25.00;89.430440;25;60361104#5_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.232474;45.476922
25.00;179.068729;3;-211138994#0_0;38.411691;0.000000;13.526010;DEFAULT_VEHTYPE;9.229977;45.478815
25.00;359.217085;4;264485089_0;177.003459;0.000000;13.602157;DEFAULT_VEHTYPE;9.234392;45.475906
25.00;359.068729;5;211138994#0_0;25.507132;0.000000;11.201813;DEFAULT_VEHTYPE;9.230018;45.478804
25.00;269.199079;6;-59060515#0_0;10.209278;0.000000;9.570022;DEFAULT_VEHTYPE;9.229695;45.476936
25.00;178.954203;7;-263965140#3_0;41.039457;0.000000;12.084739;DEFAULT_VEHTYPE;9.229991;45.478114
25.00;330.102435;8;:205748236_0_0;8.401207;0.000000;5.891820;DEFAULT_VEHTYPE;9.230054;45.476983
25.00;359.741021;9;264485089_0;106.723418;0.000000;11.411451;DEFAULT_VEHTYPE;9.234400;45.475273
26.00;0.169085;0;264485075_0;18.539390;0.000000;13.850630;DEFAULT_VEHTYPE;9.234378;45.477177
26.00;359.185884;1;264485089_0;245.612581;0.000000;12.185847;DEFAULT_VEHTYPE;9.234383;45.476523
26.00;89.576125;10;329092952_0;223.410000;0.000000;7.719054;DEFAULT_VEHTYPE;9.229897;45.479240
26.00;89.433473;11;60361104#3_0;22.654432;0.000000;9.225771;DEFAULT_VEHTYPE;9.231330;45.476916
26.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
26.00;179.181786;13;-264485079#2_0;7.188120;0.000000;5.936656;DEFAULT_VEHTYPE;9.234320;45.478389
26.00;359.181786;14;264485079#2_0;85.387517;0.000000;6.171303;DEFAULT_VEHTYPE;9.234360;45.478420
26.00;179.408735;16;:1826567823_2_0;3.277427;0.000000;11.035744;DEFAULT_VEHTYPE;9.234316;45.478602
26.00;13.350676;17;:5912626798_11_0;2.100656;0.000000;2.979192;DEFAULT_VEHTYPE;9.233171;45.476953
26.00;269.433473;18;-60361104#3_0;75.491216;0.000000;11.978583;DEFAULT_VEHTYPE;9.231251;45.476945
26.00;178.954203;19;-263965140#3_0;19.071626;0.000000;6.683715;DEFAULT_VEHTYPE;9.229987;45.478312
26.00;359.207076;2;264485089_0;222.582318;0.000000;12.569077;DEFAULT_VEHTYPE;9.234386;45.476316
26.00;89.660807;20;329092952_0;45.332589;0.000000;11.857059;DEFAULT_VEHTYPE;9.227619;45.479235
26.00;359.286713;21;19786541#0_0;37.596062;0.000000;10.958985;DEFAULT_VEHTYPE;9.230083;45.474814
26.00;89.205065;22;59060515#0_0;25.613388;0.000000;7.482085;DEFAULT_VEHTYPE;9.226912;45.476885
26.00;269.430339;24;-60361104#6_0;11.948399;0.000000;4.653907;DEFAULT_VEHTYPE;9.234075;45.476959
26.00;89.430440;25;60361104#5_0;6.474345;0.000000;1.374345;DEFAULT_VEHTYPE;9.232492;45.476922
26.00;359.320367;26;19786541#0_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.230087;45.474521
26.00;179.068729;3;-211138994#0_0;53.367908;0.000000;14.956217;DEFAULT_VEHTYPE;9.229979;45.478680
26.00;359.417161;4;264485089_0;190.332168;0.000000;13.328710;DEFAULT_VEHTYPE;9.234391;45.476026
26.00;359.068729;5;211138994#0_0;36.439871;0.000000;10.932739;DEFAULT_VEHTYPE;9.230016;45.478902
26.00;269.199079;6;-59060515#0_0;22.206586;0.000000;11.997308;DEFAULT_VEHTYPE;9.229541;45.476935
26.00;178.954203;7;-263965140#3_0;52.453494;0.000000;11.414037;DEFAULT_VEHTYPE;9.229993;45.478011
26.00;359.000487;8;:1492437132_0_0;2.681024;0.000000;5.749817;DEFAULT_VEHTYPE;9.230052;45.477035
26.00;359.741021;9;264485089_0;117.509957;0.000000;10.786539;DEFAULT_VEHTYPE;9.234399;45.475370
27.00;359.719141;0;:283840346_1_0;8.436841;0.000000;13.627451;DEFAULT_VEHTYPE;9.234379;45.477299
27.00;359.185884;1;264485089_0;258.457246;0.000000;12.844665;DEFAULT_VEHTYPE;9.234381;45.476639
27.00;121.073771;10;:206146658_6_0;6.241535;0.000000;6.241535;DEFAULT_VEHTYPE;9.229965;45.479217
27.00;89.433473;11;60361104#3_0;34.240197;0.000000;11.585765;DEFAULT_VEHTYPE;9.231478;45.476917
27.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
27.00;179.181786;13;-264485079#2_0;15.110898;0.000000;7.922778;DEFAULT_VEHTYPE;9.234321;45.478318
27.00;359.181786;14;264485079#2_0;87.992135;0.000000;2.604618;DEFAULT_VEHTYPE;9.234360;45.478444
27.00;179.068842;16;:249177473_13_0;9.769718;0.000000;10.362291;DEFAULT_VEHTYPE;9.234317;45.478509
27.00;283.833313;17;-60361104#5_0;3.152266;0.000000;3.391609;DEFAULT_VEHTYPE;9.233128;45.476954
27.00;269.433473;18;-60361104#3_0;88.321337;0.000000;12.830121;DEFAULT_VEHTYPE;9.231087;45.476944
27.00;178.954203;19;-263965140#3_0;27.071232;0.000000;7.999606;DEFAULT_VEHTYPE;9.229988;45.478240
27.00;359.207076;2;264485089_0;235.378202;0.000000;12.795884;DEFAULT_VEHTYPE;9.234385;45.476431
27.00;89.660807;20;329092952_0;59.503989;0.000000;14.171400;DEFAULT_VEHTYPE;9.227800;45.479235
27.00;359.286713;21;19786541#0_0;51.062682;0.000000;13.466620;DEFAULT_VEHTYPE;9.230081;45.474935
27.00;89.205065;22;59060515#0_0;34.625689;0.000000;9.012301;DEFAULT_VEHTYPE;9.227027;45.476886
27.00;269.430339;24;-60361104#6_0;18.196582;0.000000;6.248182;DEFAULT_VEHTYPE;9.233995;45.476958
27.00;89.430440;25;60361104#5_0;9.984161;0.000000;3.509815;DEFAULT_VEHTYPE;9.232537;45.476922
27.00;359.320367;26;19786541#0_0;6.826337;0.000000;1.726337;DEFAULT_VEHTYPE;9.230086;45.474537
27.00;179.051042;3;:249177474_13_0;2.281448;0.000000;14.123540;DEFAULT_VEHTYPE;9.229982;45.478553
27.00;359.207076;4;264485089_0;204.153944;0.000000;13.821776;DEFAULT_VEHTYPE;9.234389;45.476150
27.00;359.068729;5;211138994#0_0;47.092265;0.000000;10.652395;DEFAULT_VEHTYPE;9.230014;45.478998
27.00;269.199079;6;-59060515#0_0;35.920289;0.000000;13.713704;DEFAULT_VEHTYPE;9.229366;45.476933
27.00;178.954203;7;-263965140#3_0;64.251179;0.000000;11.797685;DEFAULT_VEHTYPE;9.229996;45.477905
27.00;359.245762;8;263965140#2_0;3.587727;0.000000;8.256703;DEFAULT_VEHTYPE;9.230051;45.477109
27.00;359.231650;9;264485089_0;129.355966;0.000000;11.846009;DEFAULT_VEHTYPE;9.234399;45.475477
28.00;359.148533;0;264485079#1_0;7.796210;0.000000;14.019369;DEFAULT_VEHTYPE;9.234377;45.477426
28.00;359.185884;1;264485089_0;271.277247;0.000000;12.820001;DEFAULT_VEHTYPE;9.234379;45.476754
28.00;176.533086;10;:4321237112_2_0;3.546373;0.000000;5.744838;DEFAULT_VEHTYPE;9.229970;45.479165
28.00;89.433473;11;60361104#3_0;48.295100;0.000000;14.054903;DEFAULT_VEHTYPE;9.231658;45.476918
28.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
28.00;179.181786;13;-264485079#2_0;25.580990;0.000000;10.470092;DEFAULT_VEHTYPE;9.234322;45.478223
28.00;345.614513;14;:1826567838_1_0;1.774160;0.000000;2.902025;DEFAULT_VEHTYPE;9.234345;45.478466
28.00;179.104488;16;-264485079#2_0;2.875007;0.000000;9.005289;DEFAULT_VEHTYPE;9.234319;45.478428
28.00;269.430440;17;-60361104#5_0;8.641405;0.000000;5.489139;DEFAULT_VEHTYPE;9.233058;45.476954
28.00;269.451440;18;:7037154502_0_0;8.177534;0.000000;11.886197;DEFAULT_VEHTYPE;9.230935;45.476943
28.00;178.954203;19;-263965140#3_0;37.334348;0.000000;10.263116;DEFAULT_VEHTYPE;9.229991;45.478147
28.00;359.185884;2;264485089_0;248.381452;0.000000;13.003250;DEFAULT_VEHTYPE;9.234383;45.476548
28.00;89.660807;20;329092952_0;75.934775;0.000000;16.430786;DEFAULT_VEHTYPE;9.228010;45.479236
28.00;359.286713;21;19786541#0_0;64.964433;0.000000;13.901751;DEFAULT_VEHTYPE;9.230079;45.475060
28.00;89.195569;22;59060515#0_0;45.003280;0.000000;10.377591;DEFAULT_VEHTYPE;9.227160;45.476887
28.00;269.430339;24;-60361104#6_0;26.383783;0.000000;8.187201;DEFAULT_VEHTYPE;9.233890;45.476958
28.00;89.430440;25;60361104#5_0;15.737363;0.000000;5.753202;DEFAULT_VEHTYPE;9.232610;45.476923
28.00;359.307052;26;19786541#0_0;10.408722;0.000000;3.582385;DEFAULT_VEHTYPE;9.230086;45.474569
28.00;89.433473;27;60361104#3_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.231105;45.476915
28.00;359.426270;28;264485089_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.234407;45.474359
28.00;178.954203;3;-263965140#3_0;6.431081;0.000000;14.199633;DEFAULT_VEHTYPE;9.229984;45.478426
28.00;359.207076;4;264485089_0;217.256252;0.000000;13.102308;DEFAULT_VEHTYPE;9.234387;45.476268
28.00;359.068729;5;211138994#0_0;55.750119;0.000000;8.657854;DEFAULT_VEHTYPE;9.230013;45.479076
28.00;269.199079;6;-59060515#0_0;49.659282;0.000000;13.738992;DEFAULT_VEHTYPE;9.229190;45.476932
28.00;178.954203;7;-263965140#3_0;75.600524;0.000000;11.349345;DEFAULT_VEHTYPE;9.229998;45.477803
28.00;359.208794;8;263965140#2_0;14.259306;0.000000;10.671579;DEFAULT_VEHTYPE;9.230049;45.477205
28.00;359.217085;9;264485089_0;140.123653;0.000000;10.767686;DEFAULT_VEHTYPE;9.234397;45.475574
29.00;359.148533;0;264485079#1_0;22.385042;0.000000;14.588832;DEFAULT_VEHTYPE;9.234374;45.477557
29.00;359.185884;1;264485089_0;282.226106;0.000000;10.948859;DEFAULT_VEHTYPE;9.234378;45.476853
29.00;179.068729;10;-211138994#0_0;7.233096;0.000000;7.716723;DEFAULT_VEHTYPE;9.229971;45.479096
29.00;89.433473;11;60361104#3_0;62.007023;0.000000;13.711923;DEFAULT_VEHTYPE;9.231833;45.476919
29.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
29.00;179.181786;13;-264485079#2_0;38.174988;0.000000;12.593998;DEFAULT_VEHTYPE;9.234324;45.478110
29.00;341.881453;14;:1826567838_1_0;2.074748;0.000000;0.300588;DEFAULT_VEHTYPE;9.234342;45.478467
29.00;179.181786;16;-264485079#2_0;13.972154;0.000000;11.097147;DEFAULT_VEHTYPE;9.234321;45.478328
29.00;269.430440;17;-60361104#5_0;15.744692;0.000000;7.103287;DEFAULT_VEHTYPE;9.232967;45.476953
29.00;269.428140;18;-60361104#2_0;10.901730;0.000000;12.124196;DEFAULT_VEHTYPE;9.230780;45.476942
29.00;178.954203;19;-263965140#3_0;49.365194;0.000000;12.030847;DEFAULT_VEHTYPE;9.229993;45.478039
29.00;359.185884;2;264485089_0;261.975052;0.000000;13.593600;DEFAULT_VEHTYPE;9.234381;45.476671
29.00;89.660807;20;329092952_0;94.885738;0.000000;18.950963;DEFAULT_VEHTYPE;9.228253;45.479236
29.00;359.286713;21;19786541#0_0;78.834656;0.000000;13.870223;DEFAULT_VEHTYPE;9.230078;45.475185
29.00;89.195569;22;59060515#0_0;57.614878;0.000000;12.611599;DEFAULT_VEHTYPE;9.227321;45.476888
29.00;269.430339;24;-60361104#6_0;36.643609;0.000000;10.259826;DEFAULT_VEHTYPE;9.233759;45.476957
29.00;89.430440;25;60361104#5_0;23.632381;0.000000;7.895018;DEFAULT_VEHTYPE;9.232711;45.476923
29.00;359.286713;26;19786541#0_0;16.196828;0.000000;5.788105;DEFAULT_VEHTYPE;9.230085;45.474621
29.00;89.433473;27;60361104#3_0;6.596652;0.000000;1.496652;DEFAULT_VEHTYPE;9.231125;45.476915
29.00;359.426270;28;264485089_0;7.393281;0.000000;2.293281;DEFAULT_VEHTYPE;9.234407;45.474379
29.00;89.369202;29;60361104#1_0;2.480000;0.000000;0.000000;DEFAULT_VEHTYPE;9.230240;45.476911
29.00;178.954203;3;-263965140#3_0;20.118907;0.000000;13.687826;DEFAULT_VEHTYPE;9.229987;45.478302
29.00;359.207076;4;264485089_0;231.522523;0.000000;14.266270;DEFAULT_VEHTYPE;9.234385;45.476397
29.00;359.068729;5;211138994#0_0;59.907973;0.000000;4.157854;DEFAULT_VEHTYPE;9.230012;45.479114
29.00;269.199079;6;-59060515#0_0;64.085430;0.000000;14.426148;DEFAULT_VEHTYPE;9.229005;45.476931
29.00;178.999288;7;:6332832953_4_0;1.829061;0.000000;11.148538;DEFAULT_VEHTYPE;9.230000;45.477703
29.00;359.208794;8;263965140#2_0;27.268903;0.000000;13.009597;DEFAULT_VEHTYPE;9.230047;45.477322
29.00;359.217085;9;264485089_0;150.976081;0.000000;10.852429;DEFAULT_VEHTYPE;9.234396;45.475672
30.00;359.139361;0;264485079#2_0;3.091248;0.000000;13.646206;DEFAULT_VEHTYPE;9.234372;45.477680
30.00;354.545687;1;:2701614261_4_0;3.284965;0.000000;6.448859;DEFAULT_VEHTYPE;9.234372;45.476911
30.00;179.068729;10;-211138994#0_0;17.297649;0.000000;10.064552;DEFAULT_VEHTYPE;9.229973;45.479005
30.00;89.433473;11;60361104#3_0;75.466090;0.000000;13.459067;DEFAULT_VEHTYPE;9.232006;45.476920
30.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
30.00;179.181786;13;-264485079#2_0;52.574291;0.000000;14.399303;DEFAULT_VEHTYPE;9.234326;45.477981
30.00;289.257865;14;:1826567838_4_0;1.919430;0.000000;2.184682;DEFAULT_VEHTYPE;9.234321;45.478457
30.00;179.181786;16;-264485079#2_0;25.996713;0.000000;12.024559;DEFAULT_VEHTYPE;9.234322;45.478220
30.00;269.430440;17;-60361104#5_0;25.197078;0.000000;9.452387;DEFAULT_VEHTYPE;9.232846;45.476953
30.00;269.428140;18;-60361104#2_0;23.078398;0.000000;12.176668;DEFAULT_VEHTYPE;9.230624;45.476942
30.00;178.954203;19;-263965140#3_0;62.968369;0.000000;13.603175;DEFAULT_VEHTYPE;9.229996;45.477917
30.00;359.185884;2;264485089_0;272.939827;0.000000;10.964775;DEFAULT_VEHTYPE;9.234379;45.476769
30.00;89.660807;20;329092952_0;115.901926;0.000000;21.016188;DEFAULT_VEHTYPE;9.228521;45.479237
30.00;359.286713;21;19786541#0_0;92.599443;0.000000;13.764787;DEFAULT_VEHTYPE;9.230076;45.475309
30.00;89.195569;22;59060515#0_0;70.382170;0.000000;12.767292;DEFAULT_VEHTYPE;9.227485;45.476890
30.00;269.430339;24;-60361104#6_0;47.812513;0.000000;11.168904;DEFAULT_VEHTYPE;9.233616;45.476956
30.00;89.430440;25;60361104#5_0;33.591209;0.000000;9.958828;DEFAULT_VEHTYPE;9.232839;45.476924
30.00;359.286713;26;19786541#0_0;23.751415;0.000000;7.554588;DEFAULT_VEHTYPE;9.230084;45.474689
30.00;89.433473;27;60361104#3_0;9.449533;0.000000;2.852881;DEFAULT_VEHTYPE;9.231161;45.476915
30.00;359.426270;28;264485089_0;11.438357;0.000000;4.045076;DEFAULT_VEHTYPE;9.234407;45.474416
30.00;89.367205;29;60361104#2_0;1.565358;0.000000;1.665358;DEFAULT_VEHTYPE;9.230260;45.476911
30.00;178.954203;3;-263965140#3_0;34.170943;0.000000;14.052036;DEFAULT_VEHTYPE;9.229990;45.478176
30.00;269.508203;30;-264521010#1_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.235372;45.478565
30.00;359.185884;4;264485089_0;245.369328;0.000000;13.846806;DEFAULT_VEHTYPE;9.234383;45.476521
30.00;359.068729;5;211138994#0_0;60.490969;0.000000;0.582996;DEFAULT_VEHTYPE;9.230012;45.479119
30.00;269.198531;6;-59060515#0_0;77.327154;0.000000;13.241725;DEFAULT_VEHTYPE;9.228836;45.476929
30.00;179.208794;7;-263965140#2_0;7.448859;0.000000;11.829798;DEFAULT_VEHTYPE;9.230002;45.477596
30.00;359.208794;8;263965140#2_0;39.786254;0.000000;12.517351;DEFAULT_VEHTYPE;9.230045;45.477435
30.00;359.217085;9;264485089_0;161.932137;0.000000;10.956056;DEFAULT_VEHTYPE;9.234394;45.475770
31.00;359.134816;0;264485079#2_0;16.752776;0.000000;13.661528;DEFAULT_VEHTYPE;9.234370;45.477803
31.00;318.660957;1;:2701614261_10_0;3.124114;0.000000;6.059149;DEFAULT_VEHTYPE;9.234327;45.476952
31.00;179.068729;10;-211138994#0_0;29.080878;0.000000;11.783229;DEFAULT_VEHTYPE;9.229975;45.478899
31.00;89.433473;11;60361104#3_0;88.442272;0.000000;12.976183;DEFAULT_VEHTYPE;9.232172;45.476920
31.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
31.00;179.181786;13;-264485079#2_0;67.774758;0.000000;15.200466;DEFAULT_VEHTYPE;9.234328;45.477844
